gene,disease,module_id,module_degree,global_degree,module_size,mod_deg_norm,label
TMEM106B,BC,9,1,351,60,0.016666666666666666,0
TMEM106B,BC,10,0,351,90,0.0,0
TMEM106B,BC,11,0,351,45,0.0,0
TMEM106B,BC,12,2,351,99,0.020202020202020204,0
TMEM106B,BC,13,5,351,45,0.1111111111111111,0
TMEM106B,BC,14,27,351,399,0.06766917293233082,0
TMEM106B,BC,15,4,351,36,0.1111111111111111,0
TMEM106B,BC,16,4,351,203,0.019704433497536946,0
TMEM106B,BC,17,1,351,269,0.0037174721189591076,0
TMEM106B,BC,18,0,351,6,0.0,0
TMEM106B,BC,19,11,351,83,0.13253012048192772,0
TMEM106B,BC,20,1,351,16,0.0625,0
MRPS23,BC,0,5,315,241,0.02074688796680498,0
MRPS23,BC,1,4,315,70,0.05714285714285714,0
MRPS23,BC,2,8,315,128,0.0625,0
MRPS23,BC,3,0,315,38,0.0,0
MRPS23,BC,4,2,315,185,0.010810810810810811,0
MRPS23,BC,5,8,315,121,0.06611570247933884,0
MRPS23,BC,6,5,315,45,0.1111111111111111,0
MRPS23,BC,7,15,315,354,0.0423728813559322,0
MRPS23,BC,8,14,315,344,0.040697674418604654,0
MRPS23,BC,9,1,315,60,0.016666666666666666,0
MRPS23,BC,10,4,315,90,0.044444444444444446,0
MRPS23,BC,11,2,315,45,0.044444444444444446,0
MRPS23,BC,12,4,315,99,0.04040404040404041,0
MRPS23,BC,13,3,315,45,0.06666666666666667,0
MRPS23,BC,14,9,315,399,0.022556390977443608,0
MRPS23,BC,15,0,315,36,0.0,0
MRPS23,BC,16,19,315,203,0.09359605911330049,0
MRPS23,BC,17,8,315,269,0.02973977695167286,0
MRPS23,BC,18,0,315,6,0.0,0
MRPS23,BC,19,1,315,83,0.012048192771084338,0
MRPS23,BC,20,0,315,16,0.0,0
CEPT1,BC,0,3,83,241,0.012448132780082987,0
CEPT1,BC,1,1,83,70,0.014285714285714285,0
CEPT1,BC,2,1,83,128,0.0078125,0
CEPT1,BC,3,1,83,38,0.02631578947368421,0
CEPT1,BC,4,6,83,185,0.032432432432432434,0
CEPT1,BC,5,1,83,121,0.008264462809917356,0
CEPT1,BC,6,2,83,45,0.044444444444444446,0
CEPT1,BC,7,3,83,354,0.00847457627118644,0
CEPT1,BC,8,3,83,344,0.00872093023255814,0
CEPT1,BC,9,0,83,60,0.0,0
CEPT1,BC,10,2,83,90,0.022222222222222223,0
CEPT1,BC,11,0,83,45,0.0,0
CEPT1,BC,12,1,83,99,0.010101010101010102,0
CEPT1,BC,13,1,83,45,0.022222222222222223,0
CEPT1,BC,14,7,83,399,0.017543859649122806,0
CEPT1,BC,15,0,83,36,0.0,0
CEPT1,BC,16,4,83,203,0.019704433497536946,0
CEPT1,BC,17,1,83,269,0.0037174721189591076,0
CEPT1,BC,18,0,83,6,0.0,0
CEPT1,BC,19,0,83,83,0.0,0
CEPT1,BC,20,0,83,16,0.0,0
USP9Y,BC,0,2,55,241,0.008298755186721992,0
USP9Y,BC,1,0,55,70,0.0,0
USP9Y,BC,2,2,55,128,0.015625,0
USP9Y,BC,3,0,55,38,0.0,0
USP9Y,BC,4,2,55,185,0.010810810810810811,0
USP9Y,BC,5,1,55,121,0.008264462809917356,0
USP9Y,BC,6,2,55,45,0.044444444444444446,0
USP9Y,BC,7,1,55,354,0.002824858757062147,0
USP9Y,BC,8,3,55,344,0.00872093023255814,0
USP9Y,BC,9,1,55,60,0.016666666666666666,0
USP9Y,BC,10,1,55,90,0.011111111111111112,0
USP9Y,BC,11,0,55,45,0.0,0
USP9Y,BC,12,2,55,99,0.020202020202020204,0
USP9Y,BC,13,0,55,45,0.0,0
USP9Y,BC,14,2,55,399,0.005012531328320802,0
USP9Y,BC,15,0,55,36,0.0,0
USP9Y,BC,16,6,55,203,0.029556650246305417,0
USP9Y,BC,17,1,55,269,0.0037174721189591076,0
USP9Y,BC,18,0,55,6,0.0,0
USP9Y,BC,19,0,55,83,0.0,0
USP9Y,BC,20,0,55,16,0.0,0
TMEM42,BC,0,0,58,241,0.0,0
TMEM42,BC,1,0,58,70,0.0,0
TMEM42,BC,2,0,58,128,0.0,0
TMEM42,BC,3,1,58,38,0.02631578947368421,0
TMEM42,BC,4,2,58,185,0.010810810810810811,0
TMEM42,BC,5,0,58,121,0.0,0
TMEM42,BC,6,0,58,45,0.0,0
TMEM42,BC,7,1,58,354,0.002824858757062147,0
TMEM42,BC,8,0,58,344,0.0,0
TMEM42,BC,9,1,58,60,0.016666666666666666,0
TMEM42,BC,10,0,58,90,0.0,0
TMEM42,BC,11,0,58,45,0.0,0
TMEM42,BC,12,0,58,99,0.0,0
TMEM42,BC,13,0,58,45,0.0,0
TMEM42,BC,14,0,58,399,0.0,0
TMEM42,BC,15,1,58,36,0.027777777777777776,0
TMEM42,BC,16,1,58,203,0.0049261083743842365,0
TMEM42,BC,17,0,58,269,0.0,0
TMEM42,BC,18,0,58,6,0.0,0
TMEM42,BC,19,1,58,83,0.012048192771084338,0
TMEM42,BC,20,0,58,16,0.0,0
C9orf3,BC,0,0,22,241,0.0,0
C9orf3,BC,1,0,22,70,0.0,0
C9orf3,BC,2,1,22,128,0.0078125,0
C9orf3,BC,3,0,22,38,0.0,0
C9orf3,BC,4,2,22,185,0.010810810810810811,0
C9orf3,BC,5,0,22,121,0.0,0
C9orf3,BC,6,0,22,45,0.0,0
C9orf3,BC,7,1,22,354,0.002824858757062147,0
C9orf3,BC,8,1,22,344,0.0029069767441860465,0
C9orf3,BC,9,0,22,60,0.0,0
C9orf3,BC,10,3,22,90,0.03333333333333333,0
C9orf3,BC,11,0,22,45,0.0,0
C9orf3,BC,12,1,22,99,0.010101010101010102,0
C9orf3,BC,13,1,22,45,0.022222222222222223,0
C9orf3,BC,14,3,22,399,0.007518796992481203,0
C9orf3,BC,15,1,22,36,0.027777777777777776,0
C9orf3,BC,16,2,22,203,0.009852216748768473,0
C9orf3,BC,17,0,22,269,0.0,0
C9orf3,BC,18,0,22,6,0.0,0
C9orf3,BC,19,0,22,83,0.0,0
C9orf3,BC,20,0,22,16,0.0,0
SMAP2,BC,0,5,196,241,0.02074688796680498,0
SMAP2,BC,1,1,196,70,0.014285714285714285,0
SMAP2,BC,2,1,196,128,0.0078125,0
SMAP2,BC,3,1,196,38,0.02631578947368421,0
SMAP2,BC,4,18,196,185,0.0972972972972973,0
SMAP2,BC,5,5,196,121,0.04132231404958678,0
SMAP2,BC,6,1,196,45,0.022222222222222223,0
SMAP2,BC,7,11,196,354,0.031073446327683617,0
SMAP2,BC,8,8,196,344,0.023255813953488372,0
SMAP2,BC,9,7,196,60,0.11666666666666667,0
SMAP2,BC,10,2,196,90,0.022222222222222223,0
SMAP2,BC,11,1,196,45,0.022222222222222223,0
SMAP2,BC,12,0,196,99,0.0,0
SMAP2,BC,13,1,196,45,0.022222222222222223,0
SMAP2,BC,14,16,196,399,0.040100250626566414,0
SMAP2,BC,15,0,196,36,0.0,0
SMAP2,BC,16,5,196,203,0.024630541871921183,0
SMAP2,BC,17,2,196,269,0.007434944237918215,0
SMAP2,BC,18,0,196,6,0.0,0
SMAP2,BC,19,0,196,83,0.0,0
SMAP2,BC,20,0,196,16,0.0,0
SORBS3,BC,0,0,195,241,0.0,0
SORBS3,BC,1,1,195,70,0.014285714285714285,0
SORBS3,BC,2,2,195,128,0.015625,0
SORBS3,BC,3,2,195,38,0.05263157894736842,0
SORBS3,BC,4,3,195,185,0.016216216216216217,0
SORBS3,BC,5,2,195,121,0.01652892561983471,0
SORBS3,BC,6,0,195,45,0.0,0
SORBS3,BC,7,11,195,354,0.031073446327683617,0
SORBS3,BC,8,7,195,344,0.020348837209302327,0
SORBS3,BC,9,3,195,60,0.05,0
SORBS3,BC,10,3,195,90,0.03333333333333333,0
SORBS3,BC,11,0,195,45,0.0,0
SORBS3,BC,12,1,195,99,0.010101010101010102,0
SORBS3,BC,13,1,195,45,0.022222222222222223,0
SORBS3,BC,14,10,195,399,0.02506265664160401,0
SORBS3,BC,15,0,195,36,0.0,0
SORBS3,BC,16,4,195,203,0.019704433497536946,0
SORBS3,BC,17,2,195,269,0.007434944237918215,0
SORBS3,BC,18,0,195,6,0.0,0
SORBS3,BC,19,0,195,83,0.0,0
SORBS3,BC,20,0,195,16,0.0,0
NAA25,BC,0,2,62,241,0.008298755186721992,0
NAA25,BC,1,2,62,70,0.02857142857142857,0
NAA25,BC,2,2,62,128,0.015625,0
NAA25,BC,3,0,62,38,0.0,0
NAA25,BC,4,1,62,185,0.005405405405405406,0
NAA25,BC,5,1,62,121,0.008264462809917356,0
NAA25,BC,6,1,62,45,0.022222222222222223,0
NAA25,BC,7,3,62,354,0.00847457627118644,0
NAA25,BC,8,2,62,344,0.005813953488372093,0
NAA25,BC,9,0,62,60,0.0,0
NAA25,BC,10,0,62,90,0.0,0
NAA25,BC,11,0,62,45,0.0,0
NAA25,BC,12,0,62,99,0.0,0
NAA25,BC,13,0,62,45,0.0,0
NAA25,BC,14,3,62,399,0.007518796992481203,0
NAA25,BC,15,0,62,36,0.0,0
NAA25,BC,16,6,62,203,0.029556650246305417,0
NAA25,BC,17,3,62,269,0.011152416356877323,0
NAA25,BC,18,1,62,6,0.16666666666666666,0
NAA25,BC,19,0,62,83,0.0,0
NAA25,BC,20,0,62,16,0.0,0
UNKL,BC,0,1,72,241,0.004149377593360996,0
UNKL,BC,1,0,72,70,0.0,0
UNKL,BC,2,0,72,128,0.0,0
UNKL,BC,3,0,72,38,0.0,0
UNKL,BC,4,1,72,185,0.005405405405405406,0
UNKL,BC,5,1,72,121,0.008264462809917356,0
UNKL,BC,6,1,72,45,0.022222222222222223,0
UNKL,BC,7,3,72,354,0.00847457627118644,0
UNKL,BC,8,3,72,344,0.00872093023255814,0
UNKL,BC,9,2,72,60,0.03333333333333333,0
UNKL,BC,10,1,72,90,0.011111111111111112,0
UNKL,BC,11,1,72,45,0.022222222222222223,0
UNKL,BC,12,1,72,99,0.010101010101010102,0
UNKL,BC,13,0,72,45,0.0,0
UNKL,BC,14,1,72,399,0.002506265664160401,0
UNKL,BC,15,0,72,36,0.0,0
UNKL,BC,16,4,72,203,0.019704433497536946,0
UNKL,BC,17,3,72,269,0.011152416356877323,0
UNKL,BC,18,0,72,6,0.0,0
UNKL,BC,19,1,72,83,0.012048192771084338,0
UNKL,BC,20,0,72,16,0.0,0
LUZP1,BC,0,3,220,241,0.012448132780082987,0
LUZP1,BC,1,5,220,70,0.07142857142857142,0
LUZP1,BC,2,3,220,128,0.0234375,0
LUZP1,BC,3,1,220,38,0.02631578947368421,0
LUZP1,BC,4,4,220,185,0.021621621621621623,0
LUZP1,BC,5,2,220,121,0.01652892561983471,0
LUZP1,BC,6,8,220,45,0.17777777777777778,0
LUZP1,BC,7,13,220,354,0.03672316384180791,0
LUZP1,BC,8,18,220,344,0.05232558139534884,0
LUZP1,BC,9,2,220,60,0.03333333333333333,0
LUZP1,BC,10,15,220,90,0.16666666666666666,0
LUZP1,BC,11,1,220,45,0.022222222222222223,0
LUZP1,BC,12,4,220,99,0.04040404040404041,0
LUZP1,BC,13,3,220,45,0.06666666666666667,0
LUZP1,BC,14,8,220,399,0.020050125313283207,0
LUZP1,BC,15,0,220,36,0.0,0
LUZP1,BC,16,14,220,203,0.06896551724137931,0
LUZP1,BC,17,13,220,269,0.048327137546468404,0
LUZP1,BC,18,0,220,6,0.0,0
LUZP1,BC,19,0,220,83,0.0,0
LUZP1,BC,20,0,220,16,0.0,0
DNAJB6,BC,0,13,392,241,0.05394190871369295,0
DNAJB6,BC,1,2,392,70,0.02857142857142857,0
DNAJB6,BC,2,6,392,128,0.046875,0
DNAJB6,BC,3,0,392,38,0.0,0
DNAJB6,BC,4,8,392,185,0.043243243243243246,0
DNAJB6,BC,5,10,392,121,0.08264462809917356,0
DNAJB6,BC,6,5,392,45,0.1111111111111111,0
DNAJB6,BC,7,20,392,354,0.05649717514124294,0
DNAJB6,BC,8,21,392,344,0.061046511627906974,0
DNAJB6,BC,9,0,392,60,0.0,0
DNAJB6,BC,10,10,392,90,0.1111111111111111,0
DNAJB6,BC,11,1,392,45,0.022222222222222223,0
DNAJB6,BC,12,4,392,99,0.04040404040404041,0
DNAJB6,BC,13,5,392,45,0.1111111111111111,0
DNAJB6,BC,14,33,392,399,0.08270676691729323,0
DNAJB6,BC,15,0,392,36,0.0,0
DNAJB6,BC,16,20,392,203,0.09852216748768473,0
DNAJB6,BC,17,12,392,269,0.04460966542750929,0
DNAJB6,BC,18,0,392,6,0.0,0
DNAJB6,BC,19,0,392,83,0.0,0
DNAJB6,BC,20,0,392,16,0.0,0
PGLS,BC,0,1,79,241,0.004149377593360996,0
PGLS,BC,1,1,79,70,0.014285714285714285,0
PGLS,BC,2,4,79,128,0.03125,0
PGLS,BC,3,0,79,38,0.0,0
PGLS,BC,4,3,79,185,0.016216216216216217,0
PGLS,BC,5,2,79,121,0.01652892561983471,0
PGLS,BC,6,0,79,45,0.0,0
PGLS,BC,7,1,79,354,0.002824858757062147,0
PGLS,BC,8,2,79,344,0.005813953488372093,0
PGLS,BC,9,2,79,60,0.03333333333333333,0
PGLS,BC,10,0,79,90,0.0,0
PGLS,BC,11,0,79,45,0.0,0
PGLS,BC,12,0,79,99,0.0,0
PGLS,BC,13,0,79,45,0.0,0
PGLS,BC,14,3,79,399,0.007518796992481203,0
PGLS,BC,15,0,79,36,0.0,0
PGLS,BC,16,11,79,203,0.054187192118226604,0
PGLS,BC,17,3,79,269,0.011152416356877323,0
PGLS,BC,18,0,79,6,0.0,0
PGLS,BC,19,0,79,83,0.0,0
PGLS,BC,20,0,79,16,0.0,0
MRPS18B,BC,0,7,323,241,0.029045643153526972,0
MRPS18B,BC,1,1,323,70,0.014285714285714285,0
MRPS18B,BC,2,4,323,128,0.03125,0
MRPS18B,BC,3,1,323,38,0.02631578947368421,0
MRPS18B,BC,4,1,323,185,0.005405405405405406,0
MRPS18B,BC,5,6,323,121,0.049586776859504134,0
MRPS18B,BC,6,2,323,45,0.044444444444444446,0
MRPS18B,BC,7,17,323,354,0.0480225988700565,0
MRPS18B,BC,8,15,323,344,0.0436046511627907,0
MRPS18B,BC,9,1,323,60,0.016666666666666666,0
MRPS18B,BC,10,2,323,90,0.022222222222222223,0
MRPS18B,BC,11,3,323,45,0.06666666666666667,0
MRPS18B,BC,12,4,323,99,0.04040404040404041,0
MRPS18B,BC,13,2,323,45,0.044444444444444446,0
MRPS18B,BC,14,9,323,399,0.022556390977443608,0
MRPS18B,BC,15,0,323,36,0.0,0
MRPS18B,BC,16,12,323,203,0.059113300492610835,0
MRPS18B,BC,17,15,323,269,0.055762081784386616,0
MRPS18B,BC,18,0,323,6,0.0,0
MRPS18B,BC,19,0,323,83,0.0,0
MRPS18B,BC,20,0,323,16,0.0,0
CEP170,BC,0,6,374,241,0.024896265560165973,0
CEP170,BC,1,6,374,70,0.08571428571428572,0
CEP170,BC,2,9,374,128,0.0703125,0
CEP170,BC,3,2,374,38,0.05263157894736842,0
CEP170,BC,4,7,374,185,0.03783783783783784,0
CEP170,BC,5,5,374,121,0.04132231404958678,0
CEP170,BC,6,10,374,45,0.2222222222222222,0
CEP170,BC,7,14,374,354,0.03954802259887006,0
CEP170,BC,8,16,374,344,0.046511627906976744,0
CEP170,BC,9,3,374,60,0.05,0
CEP170,BC,10,18,374,90,0.2,0
CEP170,BC,11,2,374,45,0.044444444444444446,0
CEP170,BC,12,7,374,99,0.0707070707070707,0
CEP170,BC,13,5,374,45,0.1111111111111111,0
CEP170,BC,14,19,374,399,0.047619047619047616,0
CEP170,BC,15,0,374,36,0.0,0
CEP170,BC,16,21,374,203,0.10344827586206896,0
CEP170,BC,17,19,374,269,0.07063197026022305,0
CEP170,BC,18,0,374,6,0.0,0
CEP170,BC,19,0,374,83,0.0,0
CEP170,BC,20,1,374,16,0.0625,0
PPP2R2A,BC,0,1,320,241,0.004149377593360996,0
PPP2R2A,BC,1,6,320,70,0.08571428571428572,0
PPP2R2A,BC,2,16,320,128,0.125,0
PPP2R2A,BC,3,1,320,38,0.02631578947368421,0
PPP2R2A,BC,4,6,320,185,0.032432432432432434,0
PPP2R2A,BC,5,9,320,121,0.0743801652892562,0
PPP2R2A,BC,6,2,320,45,0.044444444444444446,0
PPP2R2A,BC,7,28,320,354,0.07909604519774012,0
PPP2R2A,BC,8,20,320,344,0.05813953488372093,0
PPP2R2A,BC,9,3,320,60,0.05,0
PPP2R2A,BC,10,7,320,90,0.07777777777777778,0
PPP2R2A,BC,11,3,320,45,0.06666666666666667,0
PPP2R2A,BC,12,2,320,99,0.020202020202020204,0
PPP2R2A,BC,13,2,320,45,0.044444444444444446,0
PPP2R2A,BC,14,16,320,399,0.040100250626566414,0
PPP2R2A,BC,15,0,320,36,0.0,0
PPP2R2A,BC,16,22,320,203,0.10837438423645321,0
PPP2R2A,BC,17,10,320,269,0.03717472118959108,0
PPP2R2A,BC,18,0,320,6,0.0,0
PPP2R2A,BC,19,0,320,83,0.0,0
PPP2R2A,BC,20,1,320,16,0.0625,0
FBLN5,BC,0,1,160,241,0.004149377593360996,0
FBLN5,BC,1,2,160,70,0.02857142857142857,0
FBLN5,BC,2,1,160,128,0.0078125,0
FBLN5,BC,3,1,160,38,0.02631578947368421,0
FBLN5,BC,4,2,160,185,0.010810810810810811,0
FBLN5,BC,5,0,160,121,0.0,0
FBLN5,BC,6,1,160,45,0.022222222222222223,0
FBLN5,BC,7,9,160,354,0.025423728813559324,0
FBLN5,BC,8,3,160,344,0.00872093023255814,0
FBLN5,BC,9,1,160,60,0.016666666666666666,0
FBLN5,BC,10,3,160,90,0.03333333333333333,0
FBLN5,BC,11,0,160,45,0.0,0
FBLN5,BC,12,0,160,99,0.0,0
FBLN5,BC,13,1,160,45,0.022222222222222223,0
FBLN5,BC,14,2,160,399,0.005012531328320802,0
FBLN5,BC,15,1,160,36,0.027777777777777776,0
FBLN5,BC,16,6,160,203,0.029556650246305417,0
FBLN5,BC,17,1,160,269,0.0037174721189591076,0
FBLN5,BC,18,0,160,6,0.0,0
FBLN5,BC,19,2,160,83,0.024096385542168676,0
FBLN5,BC,20,0,160,16,0.0,0
FOXC1,BC,0,0,234,241,0.0,0
FOXC1,BC,1,5,234,70,0.07142857142857142,0
FOXC1,BC,2,13,234,128,0.1015625,0
FOXC1,BC,3,2,234,38,0.05263157894736842,0
FOXC1,BC,4,5,234,185,0.02702702702702703,0
FOXC1,BC,5,5,234,121,0.04132231404958678,0
FOXC1,BC,6,1,234,45,0.022222222222222223,0
FOXC1,BC,7,20,234,354,0.05649717514124294,0
FOXC1,BC,8,23,234,344,0.06686046511627906,0
FOXC1,BC,9,2,234,60,0.03333333333333333,0
FOXC1,BC,10,2,234,90,0.022222222222222223,0
FOXC1,BC,11,2,234,45,0.044444444444444446,0
FOXC1,BC,12,3,234,99,0.030303030303030304,0
FOXC1,BC,13,0,234,45,0.0,0
FOXC1,BC,14,2,234,399,0.005012531328320802,0
FOXC1,BC,15,0,234,36,0.0,0
FOXC1,BC,16,18,234,203,0.08866995073891626,0
FOXC1,BC,17,23,234,269,0.08550185873605948,0
FOXC1,BC,18,0,234,6,0.0,0
FOXC1,BC,19,1,234,83,0.012048192771084338,0
FOXC1,BC,20,0,234,16,0.0,0
BICD1,BC,0,5,237,241,0.02074688796680498,0
BICD1,BC,1,4,237,70,0.05714285714285714,0
BICD1,BC,2,3,237,128,0.0234375,0
BICD1,BC,3,0,237,38,0.0,0
BICD1,BC,4,5,237,185,0.02702702702702703,0
BICD1,BC,5,3,237,121,0.024793388429752067,0
BICD1,BC,6,5,237,45,0.1111111111111111,0
BICD1,BC,7,12,237,354,0.03389830508474576,0
BICD1,BC,8,4,237,344,0.011627906976744186,0
BICD1,BC,9,4,237,60,0.06666666666666667,0
BICD1,BC,10,6,237,90,0.06666666666666667,0
BICD1,BC,11,0,237,45,0.0,0
BICD1,BC,12,2,237,99,0.020202020202020204,0
BICD1,BC,13,3,237,45,0.06666666666666667,0
BICD1,BC,14,18,237,399,0.045112781954887216,0
BICD1,BC,15,0,237,36,0.0,0
BICD1,BC,16,6,237,203,0.029556650246305417,0
BICD1,BC,17,8,237,269,0.02973977695167286,0
BICD1,BC,18,0,237,6,0.0,0
BICD1,BC,19,1,237,83,0.012048192771084338,0
BICD1,BC,20,0,237,16,0.0,0
PPP1R10,BC,0,2,203,241,0.008298755186721992,0
PPP1R10,BC,1,4,203,70,0.05714285714285714,0
PPP1R10,BC,2,5,203,128,0.0390625,0
PPP1R10,BC,3,2,203,38,0.05263157894736842,0
PPP1R10,BC,4,2,203,185,0.010810810810810811,0
PPP1R10,BC,5,5,203,121,0.04132231404958678,0
PPP1R10,BC,6,4,203,45,0.08888888888888889,0
PPP1R10,BC,7,11,203,354,0.031073446327683617,0
PPP1R10,BC,8,18,203,344,0.05232558139534884,0
PPP1R10,BC,9,0,203,60,0.0,0
PPP1R10,BC,10,4,203,90,0.044444444444444446,0
PPP1R10,BC,11,2,203,45,0.044444444444444446,0
PPP1R10,BC,12,6,203,99,0.06060606060606061,0
PPP1R10,BC,13,0,203,45,0.0,0
PPP1R10,BC,14,4,203,399,0.010025062656641603,0
PPP1R10,BC,15,0,203,36,0.0,0
PPP1R10,BC,16,18,203,203,0.08866995073891626,0
PPP1R10,BC,17,14,203,269,0.05204460966542751,0
PPP1R10,BC,18,0,203,6,0.0,0
PPP1R10,BC,19,0,203,83,0.0,0
PPP1R10,BC,20,0,203,16,0.0,0
ATP5S,BC,0,0,24,241,0.0,0
ATP5S,BC,1,0,24,70,0.0,0
ATP5S,BC,2,2,24,128,0.015625,0
ATP5S,BC,3,0,24,38,0.0,0
ATP5S,BC,4,0,24,185,0.0,0
ATP5S,BC,5,0,24,121,0.0,0
ATP5S,BC,6,0,24,45,0.0,0
ATP5S,BC,7,0,24,354,0.0,0
ATP5S,BC,8,0,24,344,0.0,0
ATP5S,BC,9,0,24,60,0.0,0
ATP5S,BC,10,0,24,90,0.0,0
ATP5S,BC,11,0,24,45,0.0,0
ATP5S,BC,12,1,24,99,0.010101010101010102,0
ATP5S,BC,13,0,24,45,0.0,0
ATP5S,BC,14,1,24,399,0.002506265664160401,0
ATP5S,BC,15,0,24,36,0.0,0
ATP5S,BC,16,1,24,203,0.0049261083743842365,0
ATP5S,BC,17,0,24,269,0.0,0
ATP5S,BC,18,0,24,6,0.0,0
ATP5S,BC,19,0,24,83,0.0,0
ATP5S,BC,20,0,24,16,0.0,0
TST,BC,0,1,68,241,0.004149377593360996,0
TST,BC,1,0,68,70,0.0,0
TST,BC,2,1,68,128,0.0078125,0
TST,BC,3,0,68,38,0.0,0
TST,BC,4,1,68,185,0.005405405405405406,0
TST,BC,5,1,68,121,0.008264462809917356,0
TST,BC,6,0,68,45,0.0,0
TST,BC,7,3,68,354,0.00847457627118644,0
TST,BC,8,0,68,344,0.0,0
TST,BC,9,0,68,60,0.0,0
TST,BC,10,1,68,90,0.011111111111111112,0
TST,BC,11,0,68,45,0.0,0
TST,BC,12,1,68,99,0.010101010101010102,0
TST,BC,13,1,68,45,0.022222222222222223,0
TST,BC,14,1,68,399,0.002506265664160401,0
TST,BC,15,0,68,36,0.0,0
TST,BC,16,4,68,203,0.019704433497536946,0
TST,BC,17,3,68,269,0.011152416356877323,0
TST,BC,18,0,68,6,0.0,0
TST,BC,19,0,68,83,0.0,0
TST,BC,20,0,68,16,0.0,0
UPK1A,BC,0,6,149,241,0.024896265560165973,0
UPK1A,BC,1,0,149,70,0.0,0
UPK1A,BC,2,1,149,128,0.0078125,0
UPK1A,BC,3,0,149,38,0.0,0
UPK1A,BC,4,1,149,185,0.005405405405405406,0
UPK1A,BC,5,1,149,121,0.008264462809917356,0
UPK1A,BC,6,0,149,45,0.0,0
UPK1A,BC,7,2,149,354,0.005649717514124294,0
UPK1A,BC,8,4,149,344,0.011627906976744186,0
UPK1A,BC,9,0,149,60,0.0,0
UPK1A,BC,10,1,149,90,0.011111111111111112,0
UPK1A,BC,11,0,149,45,0.0,0
UPK1A,BC,12,0,149,99,0.0,0
UPK1A,BC,13,1,149,45,0.022222222222222223,0
UPK1A,BC,14,5,149,399,0.012531328320802004,0
UPK1A,BC,15,3,149,36,0.08333333333333333,0
UPK1A,BC,16,0,149,203,0.0,0
UPK1A,BC,17,1,149,269,0.0037174721189591076,0
UPK1A,BC,18,0,149,6,0.0,0
UPK1A,BC,19,3,149,83,0.03614457831325301,0
UPK1A,BC,20,0,149,16,0.0,0
EXOSC10,BC,0,3,242,241,0.012448132780082987,0
EXOSC10,BC,1,8,242,70,0.11428571428571428,0
EXOSC10,BC,2,3,242,128,0.0234375,0
EXOSC10,BC,3,1,242,38,0.02631578947368421,0
EXOSC10,BC,4,3,242,185,0.016216216216216217,0
EXOSC10,BC,5,4,242,121,0.03305785123966942,0
EXOSC10,BC,6,7,242,45,0.15555555555555556,0
EXOSC10,BC,7,18,242,354,0.05084745762711865,0
EXOSC10,BC,8,20,242,344,0.05813953488372093,0
EXOSC10,BC,9,1,242,60,0.016666666666666666,0
EXOSC10,BC,10,2,242,90,0.022222222222222223,0
EXOSC10,BC,11,1,242,45,0.022222222222222223,0
EXOSC10,BC,12,7,242,99,0.0707070707070707,0
EXOSC10,BC,13,0,242,45,0.0,0
EXOSC10,BC,14,7,242,399,0.017543859649122806,0
EXOSC10,BC,15,0,242,36,0.0,0
EXOSC10,BC,16,25,242,203,0.12315270935960591,0
EXOSC10,BC,17,16,242,269,0.05947955390334572,0
EXOSC10,BC,18,0,242,6,0.0,0
EXOSC10,BC,19,1,242,83,0.012048192771084338,0
EXOSC10,BC,20,0,242,16,0.0,0
FBF1,BC,0,2,169,241,0.008298755186721992,0
FBF1,BC,1,0,169,70,0.0,0
FBF1,BC,2,1,169,128,0.0078125,0
FBF1,BC,3,2,169,38,0.05263157894736842,0
FBF1,BC,4,11,169,185,0.05945945945945946,0
FBF1,BC,5,3,169,121,0.024793388429752067,0
FBF1,BC,6,3,169,45,0.06666666666666667,0
FBF1,BC,7,4,169,354,0.011299435028248588,0
FBF1,BC,8,3,169,344,0.00872093023255814,0
FBF1,BC,9,7,169,60,0.11666666666666667,0
FBF1,BC,10,3,169,90,0.03333333333333333,0
FBF1,BC,11,2,169,45,0.044444444444444446,0
FBF1,BC,12,1,169,99,0.010101010101010102,0
FBF1,BC,13,0,169,45,0.0,0
FBF1,BC,14,9,169,399,0.022556390977443608,0
FBF1,BC,15,0,169,36,0.0,0
FBF1,BC,16,7,169,203,0.034482758620689655,0
FBF1,BC,17,6,169,269,0.022304832713754646,0
FBF1,BC,18,0,169,6,0.0,0
FBF1,BC,19,0,169,83,0.0,0
FBF1,BC,20,0,169,16,0.0,0
STOML2,BC,0,10,329,241,0.04149377593360996,0
STOML2,BC,1,4,329,70,0.05714285714285714,0
STOML2,BC,2,6,329,128,0.046875,0
STOML2,BC,3,0,329,38,0.0,0
STOML2,BC,4,17,329,185,0.0918918918918919,0
STOML2,BC,5,5,329,121,0.04132231404958678,0
STOML2,BC,6,6,329,45,0.13333333333333333,0
STOML2,BC,7,17,329,354,0.0480225988700565,0
STOML2,BC,8,15,329,344,0.0436046511627907,0
STOML2,BC,9,1,329,60,0.016666666666666666,0
STOML2,BC,10,3,329,90,0.03333333333333333,0
STOML2,BC,11,0,329,45,0.0,0
STOML2,BC,12,2,329,99,0.020202020202020204,0
STOML2,BC,13,3,329,45,0.06666666666666667,0
STOML2,BC,14,17,329,399,0.042606516290726815,0
STOML2,BC,15,1,329,36,0.027777777777777776,0
STOML2,BC,16,15,329,203,0.07389162561576355,0
STOML2,BC,17,6,329,269,0.022304832713754646,0
STOML2,BC,18,0,329,6,0.0,0
STOML2,BC,19,0,329,83,0.0,0
